time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
1000,2023-10-01 21:31:48,40.0688807188399,-88.2096636360747,0,,,706.42929130652,0.656168,0,0.0085847115608,0.090471787672,28,10,0,706.42929130652,0,0,0.0169862538244,0,0,0,4, -0.4, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,69,,,,,,,0,106.34,706.42929130652,0,41,Motors_Started,
1100,2023-10-01 21:31:48,40.068880710824,-88.2096636185804,0,,,706.42929130652,0.656168,0,0.010365157812,0.096165029324,28,10,0,706.42929130652,0,0,0.0169862538244,0,0,0,4, -0.3, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,69,,,,,,,0,106.34,706.42929130652,0,41,Motors_Started,
1200,2023-10-01 21:31:48,40.0688807075735,-88.2096637091286,0,,,706.42929130652,0.656168,0,0.0272670284316,0.12147474142,28,10,0,706.42929130652,0,0,0.0272670284316,0,0,0,4, -0.4, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,69,,,,,,,0,106.34,706.42929130652,0,41,Motors_Started,
1300,2023-10-01 21:31:49,40.0688807067717,-88.2096636901807,0,,,706.42929130652,0.656168,0,0.0227352697564,0.126772969936,28,10,0,706.42929130652,0,0,0.0272670284316,0,0,0,4, -0.4, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,69,,,,,,,0,106.34,706.42929130652,0,41,Motors_Started,
1400,2023-10-01 21:31:49,40.0688807087453,-88.2096636720229,0,,,706.42929130652,0.656168,0,0.018144029452,0.131893705008,28,10,0,706.42929130652,0,0,0.0272670284316,0,0,0,4, -0.4, -1.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,69,,,,,,,0,106.34,706.42929130652,0,41,Motors_Started,
1500,2023-10-01 21:31:49,40.0688807097115,-88.2096636489929,0,,,706.42929130652,0.656168,0,0.013354495178,0.138333665844,28,10,0,706.42929130652,0,0,0.0272670284316,0,0,0,4, -0.4, -1.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,69,,,,,,,0,106.34,706.42929130652,0,41,Motors_Started,
1600,2023-10-01 21:31:49,40.0688807164865,-88.2096636844081,0,,,706.42929130652,0.656168,0,0.0196372053528,0.148526251472,28,10,22.8735,706.42929130652,0,0,0.0272670284316,0,0,0,4, -0.4, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,68,,,,,,,4.158,106.34,706.42929130652,0,41,Motors_Started,
1700,2023-10-01 21:31:49,40.0688807154163,-88.2096636614712,0,,,706.42929130652,0.656168,0,0.0143250004584,0.154942262176,28,10,22.8735,706.42929130652,0,0,0.0272670284316,0,0,0,4, -0.4, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,68,,,,,,,4.158,106.34,706.42929130652,0,41,Motors_Started,
1800,2023-10-01 21:31:49,40.0688807146539,-88.2096636333916,0,,,706.42929130652,0.656168,0,0.0096339241928,0.1627870787,28,10,22.8735,706.42929130652,0,0,0.0272670284316,0,0,0,4, -0.4, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,68,,,,,,,4.158,106.34,706.42929130652,0,41,Motors_Started,
1900,2023-10-01 21:31:49,40.0688807164674,-88.2096637135338,0,,,706.42929130652,0.656168,0,0.0272295612388,0.185173234272,28,10,22.8735,706.42929130652,0,0,0.0272670284316,0,0,0,4, -0.4, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,68,,,,,,,4.158,106.34,706.42929130652,0,41,Motors_Started,
2000,2023-10-01 21:31:49,40.0688807153604,-88.2096637087687,0,,,706.42929130652,0.656168,0,0.0260971465044,0.186563654264,28,10,22.8735,706.42929130652,0,0,0.0272670284316,0,0,0,4, -0.4, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,68,,,,,,,4.158,106.34,706.42929130652,0,10,Assisted_Takeoff,
2100,2023-10-01 21:31:49,40.0688807118501,-88.2096636901506,0,,,706.42929130652,0.656168,0,0.0218213261576,0.19191765706,28,10,22.8735,706.42929130652,0,0,0.0272670284316,0,0,0,4, -0.4, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,68,,,,,,,4.158,106.34,706.42929130652,0,10,Assisted_Takeoff,
2200,2023-10-01 21:31:49,40.0688807138663,-88.2096636677267,0,,,706.42929130652,0.656168,0,0.016068898152,0.198221463036,28,10,22.8735,706.42929130652,0,0,0.0272670284316,0,0,0,4, -0.4, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,68,,,,,,,4.158,106.34,706.42929130652,0,10,Assisted_Takeoff,
2300,2023-10-01 21:31:49,40.0688807160019,-88.2096637186823,0,,,706.42929130652,0.656168,0,0.0286518381872,0.212470151156,28,10,22.8735,706.42929130652,0,0,0.0286518381872,0,0,0,4, -0.5, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,68,,,,,,,4.158,106.34,706.42929130652,0,10,Assisted_Takeoff,
2400,2023-10-01 21:31:50,40.0688807222671,-88.2096636865943,0,,,706.42929130652,0.656168,0,0.0194226056084,0.221716542528,28,10,22.8735,706.42929130652,0,0,0.0286518381872,0,0,0,4, -0.5, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,68,,,,,,,4.158,106.34,706.42929130652,0,10,Assisted_Takeoff,
2500,2023-10-01 21:31:50,40.0688807290332,-88.2096636482695,0,,,706.42929130652,0.656168,0,0.0085583336072,0.232698170176,28,10,22.8735,706.42929130652,0,0,0.0286518381872,0,0,0,4, -0.5, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,68,,,,,,,4.158,106.34,706.42929130652,0,10,Assisted_Takeoff,
2600,2023-10-01 21:31:50,40.0688807375137,-88.2096636414182,0,,,706.42929130652,0.656168,0,0.0058336944124,0.236335637484,28,10,22.9255,706.42929130652,0,0,0.0286518381872,0,0,0,4, -0.5, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,68,,,,,,,1.607,106.52,706.42929130652,0,10,Assisted_Takeoff,
2700,2023-10-01 21:31:50,40.0688807383878,-88.2096636177217,0,,,706.42929130652,0.656168,0,0.00086564307232,0.242959653444,28,10,22.9255,706.42929130652,0,0,0.0286518381872,0,0,0,4, -0.5, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,68,,,,,,,1.607,106.52,706.42929130652,0,10,Assisted_Takeoff,
2800,2023-10-01 21:31:50,40.0688807438789,-88.2096635933228,0,,,706.42929130652,0.656168,0,0.0078166341084,0.25006070354,28,10,22.9255,706.42929130652,0,0,0.0286518381872,0,0,0,4, -0.5, -1.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,68,,,,,,,1.607,106.52,706.42929130652,0,10,Assisted_Takeoff,
2900,2023-10-01 21:31:50,40.0688807619026,-88.2096635425916,0,,,706.42929130652,0.656168,0,0.023314141166,0.265677173856,28,10,22.9255,706.42929130652,0,0,0.0286518381872,0,0,0,4, -0.5, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,68,,,,,,,1.607,106.52,706.42929130652,0,10,Assisted_Takeoff,
3000,2023-10-01 21:31:50,40.0688807732409,-88.2096636055435,0,,,706.42929130652,0.656168,0,0.0131191277164,0.283734261048,28,10,22.9255,706.42929130652,0,0,0.0286518381872,0,0,0,4, -0.5, -1.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,68,,,,,,,1.607,106.52,706.42929130652,0,10,Assisted_Takeoff,
3100,2023-10-01 21:31:50,40.0688807756656,-88.2096635873772,0,,,706.42929130652,0.656168,0,0.0162283797844,0.28888288326,28,10,22.9255,706.42929130652,0,0,0.0286518381872,0,0,0,4, -0.5, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,68,,,,,,,1.607,106.52,706.42929130652,0,10,Assisted_Takeoff,
3200,2023-10-01 21:31:50,40.0688807788867,-88.2096635732,0,,,706.42929130652,0.656168,0,0.0196269035152,0.293012148484,28,10,22.9255,706.42929130652,0,0,0.0286518381872,0,0,0,4, -0.5, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,68,,,,,,,1.607,106.52,706.42929130652,0,10,Assisted_Takeoff,
3300,2023-10-01 21:31:51,40.0688807691735,-88.2096636689085,0,,,706.42929130652,0.656168,0,0.0173581698468,0.31996884226,28,10,22.9255,706.42929130652,0,0,0.0286518381872,0,0,0,4, -0.5, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,68,,,,,,,1.607,106.52,706.42929130652,0,10,Assisted_Takeoff,
3400,2023-10-01 21:31:51,40.0688807753832,-88.2096636532879,0,,,706.42929130652,0.656168,0,0.0160459650804,0.32488354058,28,10,22.9255,706.42929130652,0,0,0.0286518381872,0,0,0,4, -0.5, -1.1,0,0,1024,1024,1137,1024,0,0,17,0,0,0,0,68,,,,,,,1.607,106.52,706.42929130652,0,10,Assisted_Takeoff,
3500,2023-10-01 21:31:51,40.0688807822405,-88.2096636277909,0,,,706.42929130652,0.656168,0,0.015833497882,0.33242783216,28,10,22.9255,706.42929130652,0,0,0.0286518381872,0,0,0,4, -0.5, -1.2,0,0,1024,1024,1597,1024,0,0,87,0,0,0,0,68,,,,,,,1.607,106.52,706.42929130652,0,10,Assisted_Takeoff,
3600,2023-10-01 21:31:51,40.0688807906692,-88.2096636057766,0,,,706.42929130652,0.656168,0,0.0192352696444,0.33930119196,29,10,22.9255,706.42929130652,0,0,0.0286518381872,0,0,0,4, -0.4, -1.1,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,69,,,,,,,1.607,106.52,706.42929130652,0,10,Assisted_Takeoff,
3700,2023-10-01 21:31:51,40.0688807958038,-88.2096636727659,0,,,706.42929130652,0.656168,0,0.0252681110448,0.35810040516,29,10,22.9195,706.42929130652,0,0,0.0286518381872,0,0,0,4, -0.5, -1.1,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,68,,,,,,,0.945,106.52,706.42929130652,0,10,Assisted_Takeoff,
3800,2023-10-01 21:31:51,40.0688808023667,-88.2096636405306,0,,,706.42929130652,0.656168,0,0.0237097120448,0.36741470992,29,10,22.9195,706.42929130652,0,0,0.0286518381872,0,0,0,4, -0.4, -1.1,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,68,,,,,,,0.945,106.52,706.42929130652,0,10,Assisted_Takeoff,
3900,2023-10-01 21:31:51,40.0688808051536,-88.2096636027348,0,,,706.42929130652,0.656168,0,0.0245806438312,0.37801510396,29,10,22.9195,706.42929130652,0,0,0.0286518381872,0,0,0,4, -0.4, -1.1,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,68,,,,,,,0.945,106.52,706.42929130652,0,10,Assisted_Takeoff,
4000,2023-10-01 21:31:51,40.068880771495,-88.2096636806954,0,,,706.42929130652,0.656168,0,0.0204961620732,0.40300854308,29,10,22.9195,706.42929130652,0,0,0.0286518381872,0,0,0,4, -0.2, -1.1,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,68,,,,,,,0.945,106.52,706.42929130652,0,10,Assisted_Takeoff,
4100,2023-10-01 21:31:51,40.0688807457511,-88.2096636875891,0,,,706.42929130652,0.656168,0,0.0188455386608,0.41259515756,29,10,22.9195,706.42929130652,0,0,0.0286518381872,0,0,0,3.9, 0.8, -1,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,68,,,,,,,0.945,106.52,706.42929130652,0,10,Assisted_Takeoff,
4200,2023-10-01 21:31:51,40.0688806853449,-88.2096637229139,0,,,706.42929130652,0.656168,0,0.034660762264,0.43674213996,29,10,22.9195,706.42929130652,0,0,0.034660762264,0,0,-0.223694,3.7, 3.1, -0.1,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,68,,,,,,,0.945,106.52,706.42929130652,0,10,Assisted_Takeoff,
4300,2023-10-01 21:31:52,40.0688805478279,-88.2096637727836,0,,,706.42929130652,0.984252,0.223694,0.081726052484,0.48880907076,29,10,22.9195,706.42929130652,0,0.223694,0.081726052484,-0.223694,0,-0.894776,3.5, 3.9, 0.5,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,68,,,,,,,0.945,106.52,706.42929130652,0,6,P-GPS,
4400,2023-10-01 21:31:52,40.0688803190232,-88.2096638703096,0,,,706.42929130652,0.984252,0.223694,0.168403220612,0.57661747252,29,10,22.9195,706.42929130652,0,0.223694,0.168403220612,-0.447388,0,-1.565858,3.4, 2.8, 1,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,68,,,,,,,0.945,106.52,706.42929130652,0,6,P-GPS,
4500,2023-10-01 21:31:52,40.0688800179585,-88.209663898247,0.328084,,,706.75737530652,1.312336,0.671082,0.274318906416,0.68673886712,29,10,22.9195,706.75737530652,0.328084,0.671082,0.274318906416,-0.671082,0,-2.013246,3.2, 0.5, 0.5,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,68,,,,,,,0.945,106.52,706.75737530652,0.328084,6,P-GPS,
4600,2023-10-01 21:31:52,40.0688796947178,-88.2096639227302,0.656168,,,707.08545930652,1.64042,0.671082,0.39029856892,0.80486879216,29,10,22.9195,707.08545930652,0.656168,0.671082,0.39029856892,-0.671082,0,-2.684328,3, -2.3, -0.3,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,69,,,,,,,0.945,106.52,707.08545930652,0.656168,6,P-GPS,
4700,2023-10-01 21:31:52,40.0688793754009,-88.2096640480401,1.312336,,,707.74162730652,1.968504,0.671082,0.51168636808,0.92651249684,29,10,22.756,707.74162730652,1.312336,0.671082,0.51168636808,-0.671082,0,-3.35541,3, -4.6, -0.7,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,68,,,,,,,5.496,106.52,707.74162730652,1.312336,6,P-GPS,
4800,2023-10-01 21:31:52,40.0688791662255,-88.209664094753,1.64042,,,708.06971130652,2.624672,0.447388,0.58896327344,1.00393704,29,10,22.756,708.06971130652,1.64042,0.671082,0.58896327344,-0.447388,0,-4.026492,3, -5, -0.9,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,68,,,,,,,5.496,106.52,708.06971130652,1.64042,6,P-GPS,
4900,2023-10-01 21:31:52,40.068879055425,-88.2096641536568,2.624672,,,709.05396330652,3.28084,0.223694,0.63208991524,1.04757877368,29,10,22.756,709.05396330652,2.624672,0.671082,0.63208991524,-0.223694,0,-4.921268,3.1, -3.6, -0.8,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,68,,,,,,,5.496,106.52,709.05396330652,2.624672,6,P-GPS,
5000,2023-10-01 21:31:52,40.0688789991667,-88.2096642561524,3.28084,,,709.71013130652,4.265092,0,0.65917653028,1.08279859108,29,10,22.756,709.71013130652,3.28084,0.671082,0.65917653028,0,0,-5.59235,3.2, -1.7, -0.2,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,68,,,,,,,5.496,106.52,709.71013130652,3.28084,6,P-GPS,
5100,2023-10-01 21:31:52,40.0688789443611,-88.209664437114,4.265092,,,710.69438330652,4.92126,0,0.6933891298,1.13713586316,29,10,22.756,710.69438330652,4.265092,0.671082,0.6933891298,0,0,-6.263432,3.3, -0.2, 0.4,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,68,,,,,,,5.496,106.52,710.69438330652,4.265092,6,P-GPS,
5200,2023-10-01 21:31:52,40.068878881899,-88.209664576582,5.249344,,,711.67863530652,5.905512,0,0.72830054824,1.18225397484,29,10,22.756,711.67863530652,5.249344,0.671082,0.72830054824,0,0,-7.158208,3.4, -0.1, 0.9,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,68,,,,,,,5.496,106.52,711.67863530652,5.249344,6,P-GPS,
5300,2023-10-01 21:31:52,40.0688787997252,-88.2096647104492,6.233596,,,712.66288730652,6.56168,0,0.77026249184,1.23017064304,29,10,22.756,712.66288730652,6.233596,0.671082,0.77026249184,0,0,-8.052984,3.4, -1.1, 1.3,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,68,,,,,,,5.496,106.52,712.66288730652,6.233596,6,P-GPS,
5400,2023-10-01 21:31:53,40.0688786522169,-88.2096649375406,7.545932,,,713.97522330652,7.545932,0,0.84556105068,1.3133366562,29,10,22.756,713.97522330652,7.545932,0.671082,0.84556105068,0,0,-8.724066,3.4, -2, 0.9,0,0,1024,1024,1684,1033,0,0,100,1,0,0,0,68,,,,,,,5.496,106.52,713.97522330652,7.545932,6,P-GPS,
5500,2023-10-01 21:31:53,40.0688785523513,-88.2096650044002,8.858268,,,715.28755930652,8.530184,0,0.88648952968,1.35427825856,29,10,22.756,715.28755930652,8.858268,0.671082,0.88648952968,0,0,-9.618842,3.3, -2.2, 0.1,0,0,1024,1024,1684,1046,0,0,100,3,0,0,0,68,,,,,,,5.496,106.52,715.28755930652,8.858268,6,P-GPS,
5600,2023-10-01 21:31:53,40.0688784804626,-88.2096650725124,10.170604,,,716.59989530652,9.186352,0,0.91840226036,1.38667655356,29,10,22.756,716.59989530652,10.170604,0.671082,0.91840226036,0,0,-10.06623,3.3, -1.9, -0.2,0,0,1024,1024,1328,1024,0,0,46,0,0,0,0,69,,,,,,,5.496,106.52,716.59989530652,10.170604,6,P-GPS,
5700,2023-10-01 21:31:53,40.068878422141,-88.2096651573278,11.811024,,,718.24031530652,9.84252,0,0.94802168388,1.41851054408,29,10,22.5515,718.24031530652,11.811024,0.671082,0.94802168388,0,0,-10.513618,3.2, -1.6, -0.4,0,0,1024,1024,1328,1024,0,0,46,0,0,0,0,68,,,,,,,15.854,106.52,718.24031530652,11.811024,6,P-GPS,
5800,2023-10-01 21:31:53,40.0688783449475,-88.2096652999306,13.451444,,,719.88073530652,11.154856,0,0.99141735456,1.46728351152,29,10,22.5515,719.88073530652,13.451444,0.671082,0.99141735456,0,0,-10.513618,3.1, -1.9, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,68,,,,,,,15.854,106.52,719.88073530652,13.451444,6,P-GPS,
5900,2023-10-01 21:31:53,40.0688783148157,-88.2096653849382,14.76378,,,721.19307130652,12.139108,0,1.0124508198,1.493438368,29,10,22.5515,721.19307130652,14.76378,0.671082,1.0124508198,0,0,-10.289924,3, -2.5, 0.5,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,68,,,,,,,15.854,106.52,721.19307130652,14.76378,6,P-GPS,
6000,2023-10-01 21:31:53,40.0688783005883,-88.2096654801079,16.4042,,,722.83349130652,10.498688,0,1.03012142404,1.52051514052,29,10,22.5515,722.83349130652,16.4042,0.671082,1.03012142404,0,0,-10.06623,3.1, -3, 1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,68,,,,,,,15.854,106.52,722.83349130652,16.4042,6,P-GPS,
6100,2023-10-01 21:31:53,40.0688782733507,-88.209665684034,17.716536,,,724.14582730652,11.811024,0,1.06831696332,1.5783136988,29,10,22.5515,724.14582730652,17.716536,0.671082,1.06831696332,0,0,-9.395148,3.1, -2.8, 1.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,68,,,,,,,15.854,106.52,724.14582730652,17.716536,6,P-GPS,
6200,2023-10-01 21:31:53,40.0688783104124,-88.209665768034,19.028872,,,725.45816330652,12.467192,0.223694,1.06991801324,1.60538390964,29,10,22.5515,725.45816330652,19.028872,0.671082,1.06991801324,0.223694,0,-8.724066,3.1, -1.8, 1.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,68,,,,,,,15.854,106.52,725.45816330652,19.028872,6,P-GPS,
6300,2023-10-01 21:31:54,40.0688783626104,-88.2096658549213,20.341208,,,726.77049930652,7.874016,0.223694,1.06818244888,1.63622708648,29,10,22.5515,726.77049930652,20.341208,0.671082,1.06991801324,0.223694,0,-8.052984,3.1, -0.8, 1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,68,,,,,,,15.854,106.52,726.77049930652,20.341208,6,P-GPS,
6400,2023-10-01 21:31:54,40.068878425325,-88.2096659400418,21.653544,,,728.08283530652,8.858268,0.223694,1.06398953536,1.66921593268,29,10,22.5515,728.08283530652,21.653544,0.671082,1.06991801324,0.223694,0,-7.158208,3.1, -0.3, 1.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,68,,,,,,,15.854,106.52,728.08283530652,21.653544,6,P-GPS,
6500,2023-10-01 21:31:54,40.0688784446084,-88.2096661827789,22.637796,,,729.06708730652,3.608924,0.223694,1.10119098012,1.73735569864,29,10,22.5515,729.06708730652,22.637796,0.671082,1.10119098012,0.223694,0,-6.263432,3.2, -0.1, 1.4,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,68,,,,,,,15.854,106.52,729.06708730652,22.637796,6,P-GPS,
6600,2023-10-01 21:31:54,40.068878506841,-88.2096662814837,23.293964,,,729.72325530652,4.593176,0.223694,1.1024114526,1.7730643612,29,10,22.5515,729.72325530652,23.293964,0.671082,1.1024114526,0.223694,0,-5.368656,3.1, -0.1, 1.9,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,69,,,,,,,15.854,106.52,729.72325530652,23.293964,6,P-GPS,
6700,2023-10-01 21:31:54,40.0688785692939,-88.2096663810625,24.278216,,,730.70750730652,5.249344,0.223694,1.10489504848,1.80901252508,29,10,22.5515,730.70750730652,24.278216,0.671082,1.10489504848,0.223694,0,-4.47388,3.1, -0.1, 2.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,69,,,,,,,15.854,106.52,730.70750730652,24.278216,6,P-GPS,
6800,2023-10-01 21:31:54,40.0688785782478,-88.209666647802,24.934384,,,731.36367530652,5.905512,0.223694,1.15584649368,1.88355977156,29,10,22.744,731.36367530652,24.934384,0.671082,1.15584649368,0.223694,0,-3.579104,3.2, 0, 2.5,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,68,,,,,,,6.756,106.52,731.36367530652,24.934384,6,P-GPS,
6900,2023-10-01 21:31:54,40.0688786276485,-88.2096667863783,25.262468,,,731.69175930652,6.233596,0.223694,1.17251316088,1.92624349996,29,10,22.744,731.69175930652,25.262468,0.671082,1.17251316088,0.223694,0,-2.684328,3.2, 0.1, 2.5,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,68,,,,,,,6.756,106.52,731.69175930652,25.262468,6,P-GPS,
7000,2023-10-01 21:31:54,40.0688786756716,-88.209666919884,25.590552,,,732.01984330652,6.56168,0.223694,1.18970148164,1.96743116532,29,10,22.744,732.01984330652,25.590552,0.671082,1.18970148164,0.223694,0,-1.789552,3.2, 0.3, 2.5,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,68,,,,,,,6.756,106.52,732.01984330652,25.590552,6,P-GPS,
