time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
143400,2023-10-01 21:00:04,40.0688890442579,-88.2096490509808,0,Available with any HD 360 subscription,Available with any HD 360 subscription,706.43970403652,0.656168,0,0,0,29,10,0,706.43970403652,0,0,0,0,0,0,271, -1.4, -1,0,0,364,364,364,1684,-100,-100,-100,100,0,0,0,74,,,,,,,0,105.26,706.43970403652,0,41,Motors_Started,"GEO: You are in a Warning Zone (Airport). Fly with caution."
143500,2023-10-01 21:00:04,40.0688890429695,-88.2096490479523,0,,,706.43970403652,0.656168,0,0.00096745738004,0.00096745738004,29,10,0,706.43970403652,0,0,0.00096745738004,0,0,0,271, -1.4, -1,0,0,364,364,364,1684,-100,-100,-100,100,0,0,0,74,,,,,,,0,105.26,706.43970403652,0,41,Motors_Started,
143600,2023-10-01 21:00:05,40.0688890423925,-88.2096490419776,0,,,706.43970403652,0.656168,0,0.00260427501772,0.00264887147584,29,10,0,706.43970403652,0,0,0.00260427501772,0,0,0,271, -1.5, -1,0,0,364,364,364,1684,-100,-100,-100,100,0,0,0,74,,,,,,,0,105.26,706.43970403652,0,41,Motors_Started,
143700,2023-10-01 21:00:05,40.0688890433126,-88.209649039719,0,,,706.43970403652,0.656168,0,0.00316326453692,0.0033632875092,29,10,0,706.43970403652,0,0,0.00316326453692,0,0,0,270.9, -1.5, -1,0,0,364,364,364,1684,-100,-100,-100,100,0,0,0,74,,,,,,,0,105.26,706.43970403652,0,41,Motors_Started,
143800,2023-10-01 21:00:05,40.0688890450941,-88.2096490413223,0,,,706.43970403652,0.656168,0,0.00271394037556,0.0041525263796,29,10,0,706.43970403652,0,0,0.00316326453692,0,0,0,270.9, -1.5, -1,0,0,364,364,611,1603,-100,-100,-63,88,0,0,0,74,,,,,,,0,105.26,706.43970403652,0,41,Motors_Started,"Setting new Return-To-Home altitude to 100m (328 ft). Data Recorder File Index is 26. Setting new Maximum Flight Altitude to 120m (394 ft)"
143900,2023-10-01 21:00:05,40.0688890477186,-88.2096490365057,0,,,706.43970403652,0.656168,0,0.0053561025336,0.0058034450676,29,10,0,706.43970403652,0,0,0.0053561025336,0,0,0,270.9, -1.4, -1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,74,,,,,,,0,105.26,706.43970403652,0,41,Motors_Started,
144000,2023-10-01 21:00:05,40.068889050917,-88.2096490287504,0,,,706.43970403652,0.656168,0,0.0067978348632,0.0082631892408,29,10,0,706.43970403652,0,0,0.0067978348632,0,0,0,270.9, -1.5, -1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,74,,,,,,,0,105.26,706.43970403652,0,41,Motors_Started,
144100,2023-10-01 21:00:05,40.0688890498254,-88.2096490210299,0,,,706.43970403652,0.656168,0,0.0089796262716,0.0104552824868,29,10,0,706.43970403652,0,0,0.0089796262716,0,0,0,271, -1.4, -1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,74,,,,,,,0,105.26,706.43970403652,0,41,Motors_Started,
144200,2023-10-01 21:00:05,40.0688890495492,-88.2096490201606,0,,,706.43970403652,0.656168,0,0.0092403874348,0.0107181105792,29,10,0,706.43970403652,0,0,0.0092403874348,0,0,0,271, -1.4, -1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,74,,,,,,,0,105.26,706.43970403652,0,41,Motors_Started,
144300,2023-10-01 21:00:05,40.0688890478571,-88.2096490198221,0,,,706.43970403652,0.656168,0,0.0095135829816,0.0113426512816,29,10,0,706.43970403652,0,0,0.0095135829816,0,0,0,271, -1.4, -1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,74,,,,,,,0,105.26,706.43970403652,0,41,Motors_Started,
144400,2023-10-01 21:00:05,40.0688890463623,-88.2096490155242,0,,,706.43970403652,0.656168,0,0.0108263782992,0.0126607943684,29,10,0,706.43970403652,0,0,0.0108263782992,0,0,0,271, -1.4, -1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,74,,,,,,,0,105.26,706.43970403652,0,41,Motors_Started,
144500,2023-10-01 21:00:05,40.068889041642,-88.2096490262329,0,,,706.43970403652,0.656168,0,0.0089801840144,0.0161112866048,29,10,0,706.43970403652,0,0,0.0108263782992,0,0,0,271, -1.4, -1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,74,,,,,,,0,105.26,706.43970403652,0,41,Motors_Started,
144600,2023-10-01 21:00:06,40.0688890350157,-88.2096490438278,0,,,706.43970403652,0.656168,0,0.0081049543276,0.0215865492472,29,10,23.158,706.43970403652,0,0,0.0108263782992,0,0,0,270.8, -1.4, -1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,73,,,,,,,4.263,105.26,706.43970403652,0,41,Motors_Started,
144700,2023-10-01 21:00:06,40.0688890346254,-88.2096490590787,0,,,706.43970403652,0.656168,0,0.0081549871376,0.0258471464964,29,10,23.158,706.43970403652,0,0,0.0108263782992,0,0,0,270.8, -1.5, -1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,73,,,,,,,4.263,105.26,706.43970403652,0,41,Motors_Started,
144800,2023-10-01 21:00:06,40.0688890417192,-88.209649089026,0,,,706.43970403652,0.656168,0,0.0116172247812,0.034600066724,29,10,23.158,706.43970403652,0,0,0.0116172247812,0,0,0,270.8, -1.5, -1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,74,,,,,,,4.263,105.26,706.43970403652,0,41,Motors_Started,
144900,2023-10-01 21:00:06,40.0688890525602,-88.2096490964161,0,,,706.43970403652,0.656168,0,0.012462926908,0.039061352956,29,10,23.158,706.43970403652,0,0,0.012462926908,0,0,0,270.8, -1.5, -1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,74,,,,,,,4.263,105.26,706.43970403652,0,41,Motors_Started,
145000,2023-10-01 21:00:06,40.0688890645081,-88.2096491073364,0,,,706.43970403652,0.656168,0,0.0157226382984,0.044380906932,29,10,23.158,706.43970403652,0,0,0.0157226382984,0,0,0,270.8, -1.5, -1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,74,,,,,,,4.263,105.26,706.43970403652,0,41,Motors_Started,
145100,2023-10-01 21:00:06,40.0688890697776,-88.2096491106538,0,,,706.43970403652,0.656168,0,0.0170832354548,0.046515093352,29,10,23.158,706.43970403652,0,0,0.0170832354548,0,0,0,270.8, -1.5, -1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,74,,,,,,,4.263,105.26,706.43970403652,0,41,Motors_Started,
145200,2023-10-01 21:00:06,40.0688890762064,-88.2096491085919,0,,,706.43970403652,0.656168,0,0.0173742131544,0.048930119676,29,10,23.158,706.43970403652,0,0,0.0173742131544,0,0,0,270.8, -1.5, -1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,74,,,,,,,4.263,105.26,706.43970403652,0,41,Motors_Started,
145300,2023-10-01 21:00:06,40.0688890828874,-88.2096491046978,0,,,706.43970403652,0.656168,0,0.0176076449204,0.051599083016,29,10,23.158,706.43970403652,0,0,0.0176076449204,0,0,0,270.8, -1.4, -1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,74,,,,,,,4.263,105.26,706.43970403652,0,41,Motors_Started,
145400,2023-10-01 21:00:06,40.0688890810706,-88.2096490943871,0,,,706.43970403652,0.656168,0,0.0148751973264,0.054553479436,29,10,23.158,706.43970403652,0,0,0.0176076449204,0,0,0,270.8, -1.4, -1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,74,,,,,,,4.263,105.26,706.43970403652,0,10,Assisted_Takeoff,
145500,2023-10-01 21:00:06,40.0688890737177,-88.2096490647235,0,,,706.43970403652,0.656168,0,0.0072669949832,0.06325951646,29,10,23.158,706.43970403652,0,0,0.0176076449204,0,0,0,270.8, -1.4, -1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,74,,,,,,,4.263,105.26,706.43970403652,0,10,Assisted_Takeoff,
145600,2023-10-01 21:00:07,40.0688890854446,-88.2096490568421,0,,,706.43970403652,0.656168,0,0.0107098756708,0.068070540236,29,10,23.209,706.43970403652,0,0,0.0176076449204,0,0,0,270.8, -1.4, -1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,73,,,,,,,1.742,105.26,706.43970403652,0,10,Assisted_Takeoff,
145700,2023-10-01 21:00:07,40.0688890986387,-88.2096490475765,0,,,706.43970403652,0.656168,0,0.015490322018,0.073535763508,29,10,23.209,706.43970403652,0,0,0.0176076449204,0,0,0,270.8, -1.4, -1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,73,,,,,,,1.742,105.26,706.43970403652,0,10,Assisted_Takeoff,
145800,2023-10-01 21:00:07,40.0688891144844,-88.2096490393211,0,,,706.43970403652,0.656168,0,0.021516732972,0.079759516988,29,10,23.209,706.43970403652,0,0,0.021516732972,0,0,0,270.8, -1.4, -1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,74,,,,,,,1.742,105.26,706.43970403652,0,10,Assisted_Takeoff,
145900,2023-10-01 21:00:07,40.0688891271764,-88.2096490336593,0,,,706.43970403652,0.656168,0,0.0263568577988,0.084652561764,29,10,23.209,706.43970403652,0,0,0.0263568577988,0,0,0,270.8, -1.4, -1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,74,,,,,,,1.742,105.26,706.43970403652,0,10,Assisted_Takeoff,
146000,2023-10-01 21:00:07,40.0688891348574,-88.2096490353256,0,,,706.43970403652,0.656168,0,0.0290322515852,0.08749344112,29,10,23.209,706.43970403652,0,0,0.0290322515852,0,0,0,270.9, -1.4, -1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,74,,,,,,,1.742,105.26,706.43970403652,0,10,Assisted_Takeoff,
146100,2023-10-01 21:00:07,40.0688891398904,-88.2096490346863,0,,,706.43970403652,0.656168,0,0.0308735574184,0.089338257452,29,10,23.209,706.43970403652,0,0,0.0308735574184,0,0,0,270.8, -1.4, -1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,74,,,,,,,1.742,105.26,706.43970403652,0,10,Assisted_Takeoff,
146200,2023-10-01 21:00:07,40.0688891294022,-88.2096490352745,0,,,706.43970403652,0.656168,0,0.0270722121524,0.093168310068,29,10,23.209,706.43970403652,0,0,0.0308735574184,0,0,0,270.8, -1.4, -1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,74,,,,,,,1.742,105.26,706.43970403652,0,10,Assisted_Takeoff,
146300,2023-10-01 21:00:07,40.0688891372439,-88.2096490307234,0,,,706.43970403652,0.656168,0,0.0301194563444,0.096298887596,29,10,23.209,706.43970403652,0,0,0.0308735574184,0,0,0,270.9, -1.5, -1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,74,,,,,,,1.742,105.26,706.43970403652,0,10,Assisted_Takeoff,
146400,2023-10-01 21:00:07,40.0688891497031,-88.2096490254972,0,,,706.43970403652,0.656168,0,0.034868111352,0.101073165964,29,10,23.209,706.43970403652,0,0,0.034868111352,0,0,0,270.8, -1.5, -1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,74,,,,,,,1.742,105.26,706.43970403652,0,10,Assisted_Takeoff,
146500,2023-10-01 21:00:08,40.0688891600457,-88.2096490217616,0,,,706.43970403652,0.656168,0,0.038777560296,0.104988192336,29,10,23.209,706.43970403652,0,0,0.038777560296,0,0,0,270.9, -1.5, -1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,74,,,,,,,1.742,105.26,706.43970403652,0,10,Assisted_Takeoff,
146600,2023-10-01 21:00:08,40.068889133236,-88.2096490242249,0,,,706.43970403652,0.656168,0,0.02911827521,0.114793638844,29,10,23.209,706.43970403652,0,0,0.038777560296,0,0,0,270.9, -1.5, -1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,74,,,,,,,1.742,105.26,706.43970403652,0,10,Assisted_Takeoff,
146700,2023-10-01 21:00:08,40.0688891303791,-88.2096490258987,0,,,706.43970403652,0.656168,0,0.0279895678248,0.115936027332,29,10,23.2085,706.43970403652,0,0,0.038777560296,0,0,0,270.9, -1.4, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,73,,,,,,,1.05,105.26,706.43970403652,0,10,Assisted_Takeoff,
146800,2023-10-01 21:00:08,40.0688891303581,-88.2096490310723,0,,,706.43970403652,0.656168,0,0.027640420832,0.117380581184,29,10,23.2085,706.43970403652,0,0,0.038777560296,0,0,0,270.9, -1.4, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,74,,,,,,,1.05,105.26,706.43970403652,0,10,Assisted_Takeoff,
146900,2023-10-01 21:00:08,40.0688891093657,-88.2096490410251,0,,,706.43970403652,0.656168,0,0.0195968838292,0.12552821924,29,10,23.2085,706.43970403652,0,0,0.038777560296,0,0,0,270.9, -1.4, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,74,,,,,,,1.05,105.26,706.43970403652,0,10,Assisted_Takeoff,
147000,2023-10-01 21:00:08,40.0688891126533,-88.2096490379848,0,,,706.43970403652,0.656168,0,0.0209249350528,0.126997707476,29,10,23.2085,706.43970403652,0,0,0.038777560296,0,0,0,270.9, -1.4, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,74,,,,,,,1.05,105.26,706.43970403652,0,10,Assisted_Takeoff,
147100,2023-10-01 21:00:08,40.0688891107333,-88.2096490345048,0,,,706.43970403652,0.656168,0,0.0204480649588,0.12819554216,29,10,23.2085,706.43970403652,0,0,0.038777560296,0,0,0,270.9, -1.4, -1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,74,,,,,,,1.05,105.26,706.43970403652,0,10,Assisted_Takeoff,
