time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
182100,2023-10-12 22:14:49,40.0689029303899,-88.2096895788756,0,Available with any HD 360 subscription,Available with any HD 360 subscription,706.4096170933,0.656168,0,0,0,28,10,0,706.4096170933,0,0,0,0,0,0,7.6, -0.6, -2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,29,,,,,,,0,109.4,706.4096170933,0,41,Motors_Started,"GEO: You are in a Warning Zone (Airport). Fly with caution.. Setting new Return-To-Home altitude to 100m (328 ft). Data Recorder File Index is 47. Setting new Maximum Flight Altitude to 120m (394 ft)"
182200,2023-10-12 22:14:49,40.0689029278306,-88.2096895860396,0,,,706.4096170933,0.656168,0,0.00248805126072,0.00220746726224,28,10,0,706.4096170933,0,0,0.00248805126072,0,0,0,7.6, -0.6, -2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,29,,,,,,,0,109.4,706.4096170933,0,41,Motors_Started,"Home Point recorded. Return-to-Home Altitude:100.0 m"
182300,2023-10-12 22:14:50,40.0689029220888,-88.209689585262,0,,,706.4096170933,0.656168,0,0.0042897967252,0.0043136156236,28,10,0,706.4096170933,0,0,0.0042897967252,0,0,0,7.7, -0.6, -2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,29,,,,,,,0,109.4,706.4096170933,0,41,Motors_Started,
182400,2023-10-12 22:14:50,40.0689029216626,-88.2096895924598,0,,,706.4096170933,0.656168,0,0.0053640421664,0.0063292981028,28,10,0,706.4096170933,0,0,0.0053640421664,0,0,0,7.6, -0.6, -2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,29,,,,,,,0,109.4,706.4096170933,0,41,Motors_Started,
182500,2023-10-12 22:14:50,40.0689029200135,-88.2096895965305,0,,,706.4096170933,0.656168,0,0.0065547574276,0.0076152889576,28,10,0,706.4096170933,0,0,0.0065547574276,0,0,0,7.6, -0.6, -2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,29,,,,,,,0,109.4,706.4096170933,0,41,Motors_Started,
182600,2023-10-12 22:14:50,40.0689029324534,-88.2096896195457,0,,,706.4096170933,0.656168,0,0.0108288717376,0.0154825792356,28,10,0,706.4096170933,0,0,0.0108288717376,0,0,0,7.7, -0.6, -2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,29,,,,,,,0,109.4,706.4096170933,0,41,Motors_Started,
182700,2023-10-12 22:14:50,40.0689029311738,-88.2096896161734,0,,,706.4096170933,0.656168,0,0.0099139110784,0.0165335635212,28,10,0,706.4096170933,0,0,0.0108288717376,0,0,0,7.7, -0.6, -2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,29,,,,,,,0,109.4,706.4096170933,0,41,Motors_Started,
182800,2023-10-12 22:14:50,40.0689029267201,-88.2096896088774,0,,,706.4096170933,0.656168,0,0.0082082023624,0.0191393706912,28,10,0,706.4096170933,0,0,0.0108288717376,0,0,0,7.6, -0.6, -2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,29,,,,,,,0,109.4,706.4096170933,0,41,Motors_Started,
182900,2023-10-12 22:14:50,40.0689029460018,-88.2096896061952,0,,,706.4096170933,0.656168,0,0.0084687010584,0.0262140100252,28,10,0,706.4096170933,0,0,0.0108288717376,0,0,0,7.7, -0.5, -2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,29,,,,,,,0,109.4,706.4096170933,0,41,Motors_Started,
183000,2023-10-12 22:14:50,40.0689029465682,-88.2096895994186,0,,,706.4096170933,0.656168,0,0.0070991472088,0.0281173237344,28,10,0,706.4096170933,0,0,0.0108288717376,0,0,0,7.7, -0.7, -2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,29,,,,,,,0,109.4,706.4096170933,0,41,Motors_Started,
183100,2023-10-12 22:14:50,40.0689029399558,-88.2096895924399,0,,,706.4096170933,0.656168,0,0.0040541667964,0.0312184721276,28,10,0,706.4096170933,0,0,0.0108288717376,0,0,0,7.9, -0.5, -2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,29,,,,,,,0,109.4,706.4096170933,0,41,Motors_Started,
183200,2023-10-12 22:14:50,40.0689029349025,-88.209689580546,0,,,706.4096170933,0.656168,0,0.0005756561864,0.035016733404,28,10,0,706.4096170933,0,0,0.0108288717376,0,0,0,7.8, -0.7, -2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,29,,,,,,,0,109.4,706.4096170933,0,41,Motors_Started,
183300,2023-10-12 22:14:51,40.0689029212289,-88.2096895778521,0,,,706.4096170933,0.656168,0,0.0044917652356,0.040062009156,28,10,0,706.4096170933,0,0,0.0108288717376,0,0,0,7.7, -0.7, -2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,29,,,,,,,0,109.4,706.4096170933,0,41,Motors_Started,
183400,2023-10-12 22:14:51,40.0689029178814,-88.2096895842404,0,,,706.4096170933,0.656168,0,0.0057204070072,0.042223754632,28,10,0,706.4096170933,0,0,0.0108288717376,0,0,0,7.7, -0.6, -2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,29,,,,,,,0,109.4,706.4096170933,0,41,Motors_Started,
183500,2023-10-12 22:14:51,40.068902907688,-88.2096895846568,0,,,706.4096170933,0.656168,0,0.009419619724,0.045944555276,28,10,0,706.4096170933,0,0,0.0108288717376,0,0,0,7.6, -0.6, -2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,29,,,,,,,0,109.4,706.4096170933,0,41,Motors_Started,
183600,2023-10-12 22:14:51,40.0689029130369,-88.2096895879454,0,,,706.4096170933,0.656168,0,0.0076712272796,0.048101379492,28,10,0,706.4096170933,0,0,0.0108288717376,0,0,0,7.6, -0.6, -2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,29,,,,,,,0,109.4,706.4096170933,0,41,Motors_Started,
183700,2023-10-12 22:14:51,40.0689029084826,-88.2096895819329,0,,,706.4096170933,0.656168,0,0.0090730317864,0.050463256208,28,10,0,706.4096170933,0,0,0.0108288717376,0,0,0,7.6, -0.7, -2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,29,,,,,,,0,109.4,706.4096170933,0,41,Motors_Started,
183800,2023-10-12 22:14:51,40.0689029069984,-88.2096895798957,0,,,706.4096170933,0.656168,0,0.0096119753732,0.051248689304,28,10,20.8385,706.4096170933,0,0,0.0108288717376,0,0,0,7.6, -0.7, -2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,28,,,,,,,5.414,109.4,706.4096170933,0,41,Motors_Started,
183900,2023-10-12 22:14:51,40.0689029049681,-88.209689575992,0,,,706.4096170933,0.656168,0,0.0104354990216,0.052566602732,28,10,20.8385,706.4096170933,0,0,0.0108288717376,0,0,0,7.6, -0.7, -2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,28,,,,,,,5.414,109.4,706.4096170933,0,41,Motors_Started,
184000,2023-10-12 22:14:51,40.0689029145125,-88.2096895893175,0,,,706.4096170933,0.656168,0,0.007269357188,0.057662731504,28,10,20.8385,706.4096170933,0,0,0.0108288717376,0,0,0,7.6, -0.6, -2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,28,,,,,,,5.414,109.4,706.4096170933,0,41,Motors_Started,
184100,2023-10-12 22:14:51,40.0689029078401,-88.2096895870606,0,,,706.4096170933,0.656168,0,0.0094656499092,0.06017716728,28,10,20.8385,706.4096170933,0,0,0.0108288717376,0,0,0,7.6, -0.7, -2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,29,,,,,,,5.414,109.4,706.4096170933,0,11,AutoTakeoff,
184200,2023-10-12 22:14:51,40.0689028944171,-88.2096895839303,0,,,706.4096170933,0.656168,0,0.0142263455996,0.065151904972,28,10,20.8385,706.4096170933,0,0,0.0142263455996,0,0,0,7.6, -0.7, -2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,29,,,,,,,5.414,109.4,706.4096170933,0,11,AutoTakeoff,
184300,2023-10-12 22:14:52,40.0689028931139,-88.2096895931868,0,,,706.4096170933,0.656168,0,0.0150779860468,0.067779857812,28,10,20.8385,706.4096170933,0,0,0.0150779860468,0,0,0,7.6, -0.7, -2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,29,,,,,,,5.414,109.4,706.4096170933,0,11,AutoTakeoff,
184400,2023-10-12 22:14:52,40.068902885846,-88.209689581136,0,,,706.4096170933,0.656168,0,0.0173265097408,0.072063978684,28,10,20.8385,706.4096170933,0,0,0.0173265097408,0,0,0,7.6, -0.6, -2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,29,,,,,,,5.414,109.4,706.4096170933,0,11,AutoTakeoff,
184500,2023-10-12 22:14:52,40.0689028850665,-88.2096895707328,0,,,706.4096170933,0.656168,0,0.0178326449276,0.074982285864,28,10,20.8385,706.4096170933,0,0,0.0178326449276,0,0,0,7.6, -0.6, -2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,29,,,,,,,5.414,109.4,706.4096170933,0,11,AutoTakeoff,
184600,2023-10-12 22:14:52,40.0689028891839,-88.2096895616101,0,,,706.4096170933,0.656168,0,0.0169742787584,0.07793963504,28,10,20.8385,706.4096170933,0,0,0.0178326449276,0,0,0,7.6, -0.6, -2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,29,,,,,,,5.414,109.4,706.4096170933,0,11,AutoTakeoff,
184700,2023-10-12 22:14:52,40.0689029078112,-88.2096895573514,0,,,706.4096170933,0.656168,0,0.0113799872408,0.084838913476,28,10,20.8385,706.4096170933,0,0,0.0178326449276,0,0,0,7.6, -0.6, -2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,29,,,,,,,5.414,109.4,706.4096170933,0,11,AutoTakeoff,
184800,2023-10-12 22:14:52,40.0689029075852,-88.2096895471514,0,,,706.4096170933,0.656168,0,0.0132820870392,0.087687994932,28,10,20.893,706.4096170933,0,0,0.0178326449276,0,0,0,7.6, -0.5, -2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,28,,,,,,,0.927,109.4,706.4096170933,0,11,AutoTakeoff,
184900,2023-10-12 22:14:52,40.0689029024634,-88.2096895405053,0,,,706.4096170933,0.656168,0,0.0159156173072,0.0903215252,28,10,20.893,706.4096170933,0,0,0.0178326449276,0,0,0,7.6, -0.4, -1.9,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,28,,,,,,,0.927,109.4,706.4096170933,0,11,AutoTakeoff,
185000,2023-10-12 22:14:52,40.0689028997338,-88.2096895584704,0,,,706.4096170933,0.656168,0,0.0137508534584,0.095435370508,28,10,20.893,706.4096170933,0,0,0.0178326449276,0,0,0,7.5, 0.1, -1.7,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,28,,,,,,,0.927,109.4,706.4096170933,0,11,AutoTakeoff,
185100,2023-10-12 22:14:52,40.0689028580384,-88.2096895666873,0,,,706.4096170933,0.656168,0,0.027752133434,0.11082021352,28,10,20.893,706.4096170933,0,0,0.027752133434,0,0,0,7.5, 1.2, -1.6,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,29,,,,,,,0.927,109.4,706.4096170933,0,11,AutoTakeoff,
185200,2023-10-12 22:14:53,40.0689027724223,-88.2096896018871,0,,,706.4096170933,0.656168,0.223694,0.059003938896,0.143566605644,28,10,20.893,706.4096170933,0,0.223694,0.059003938896,-0.223694,0,-0.223694,7.3, 3.3, -1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,29,,,,,,,0.927,109.4,706.4096170933,0,11,AutoTakeoff,
185300,2023-10-12 22:14:53,40.068902639446,-88.2096896562084,0,,,706.4096170933,0.656168,0.223694,0.109273953628,0.194398628268,28,10,20.893,706.4096170933,0,0.223694,0.109273953628,-0.223694,0,-0.447388,7.1, 5, -0.4,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,29,,,,,,,0.927,109.4,706.4096170933,0,11,AutoTakeoff,
185400,2023-10-12 22:14:53,40.0689024346878,-88.2096897489057,0,,,706.4096170933,0.656168,0.447388,0.187889769792,0.273460638672,28,10,20.893,706.4096170933,0,0.447388,0.187889769792,-0.447388,0,-0.671082,7, 3.4, 0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,29,,,,,,,0.927,109.4,706.4096170933,0,11,AutoTakeoff,
185500,2023-10-12 22:14:53,40.0689021745294,-88.2096898035498,0.328084,,,706.7377010933,0.656168,0.447388,0.283750993332,0.36959646852,28,10,20.893,706.7377010933,0.328084,0.447388,0.283750993332,-0.671082,0,-1.11847,6.7, 0.7, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,29,,,,,,,0.927,109.4,706.7377010933,0.328084,11,AutoTakeoff,
185600,2023-10-12 22:14:53,40.0689018869885,-88.2096898373077,0.328084,,,706.7377010933,1.312336,0.671082,0.3884186476,0.47493111756,28,10,20.893,706.7377010933,0.328084,0.671082,0.3884186476,-0.671082,0,-1.342164,6.6, -1.7, 0.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,29,,,,,,,0.927,109.4,706.7377010933,0.328084,11,AutoTakeoff,
185700,2023-10-12 22:14:53,40.0689016676175,-88.209689838762,0.656168,,,707.0657850933,1.312336,0.447388,0.46737862388,0.55496720936,28,10,20.893,707.0657850933,0.656168,0.671082,0.46737862388,-0.447388,0,-1.342164,6.5, -4, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,29,,,,,,,0.927,109.4,707.0657850933,0.656168,11,AutoTakeoff,
185800,2023-10-12 22:14:53,40.0689014642593,-88.209689800806,0.656168,,,707.0657850933,1.64042,0.447388,0.5395013296,0.62991471832,28,10,20.739,707.0657850933,0.656168,0.671082,0.5395013296,-0.447388,0,-1.565858,6.5, -5, -1.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,28,,,,,,,5.385,109.4,707.0657850933,0.656168,11,AutoTakeoff,
185900,2023-10-12 22:14:53,40.0689013516499,-88.2096897662229,0.984252,,,707.3938690933,1.968504,0.223694,0.579396344,0.67211944408,28,10,20.739,707.3938690933,0.984252,0.671082,0.579396344,-0.223694,0,-1.565858,6.6, -4.5, -2.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,28,,,,,,,5.385,109.4,707.3938690933,0.984252,11,AutoTakeoff,
186000,2023-10-12 22:14:53,40.068901324769,-88.2096897659897,1.312336,,,707.7219530933,2.296588,0,0.589156843,0.68192915568,28,10,20.739,707.7219530933,1.312336,0.671082,0.589156843,0,0,-1.565858,6.7, -3.1, -2.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,28,,,,,,,5.385,109.4,707.7219530933,1.312336,11,AutoTakeoff,
186100,2023-10-12 22:14:53,40.0689013335916,-88.2096898154375,1.64042,,,708.0500370933,2.296588,0,0.58733269596,0.69610566532,28,10,20.739,708.0500370933,1.64042,0.671082,0.589156843,0,0,-1.342164,6.7, -1.6, -1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,29,,,,,,,5.385,109.4,708.0500370933,1.64042,11,AutoTakeoff,
186200,2023-10-12 22:14:53,40.0689013387001,-88.2096898330924,1.64042,,,708.0500370933,2.624672,0,0.58604988752,0.70137469436,28,10,20.739,708.0500370933,1.64042,0.671082,0.589156843,0,0,-1.342164,6.7, -0.6, 0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,29,,,,,,,5.385,109.4,708.0500370933,1.64042,11,AutoTakeoff,
