time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
0,2023-10-12 21:23:03,40.0688976959633,-88.2095989703299,0,Available with any HD 360 subscription,Available with any HD 360 subscription,706.5406784492,0.656168,0,0,0,26,10,0,706.5406784492,0,0,0,0,0,0,1.7, 0, -1.8,0,0,364,364,364,1684,-100,-100,-100,100,0,0,0,67,,,,,,,0,107.78,706.5406784492,0,41,Motors_Started,"Your aircraft is flying in an Altitude Zone (500m). Please fly with caution."
100,2023-10-12 21:23:03,40.0688976929785,-88.2095989602838,0,,,706.5406784492,0.656168,0,0.0030089567892,0.0030089567892,26,10,0,706.5406784492,0,0,0.0030089567892,0,0,0,1.7, 0, -1.8,0,0,364,364,364,1684,-100,-100,-100,100,0,0,0,67,,,,,,,0,107.78,706.5406784492,0,41,Motors_Started,
200,2023-10-12 21:23:03,40.0688976883321,-88.209598948668,0,,,706.5406784492,0.656168,0,0.0066582679296,0.0066685041504,26,10,0,706.5406784492,0,0,0.0066582679296,0,0,0,1.7, 0, -1.8,0,0,364,364,364,1684,-100,-100,-100,100,0,0,0,67,,,,,,,0,107.78,706.5406784492,0,41,Motors_Started,
300,2023-10-12 21:23:03,40.068897686444,-88.209599019155,0,,,706.5406784492,0.656168,0,0.0140678482192,0.0263611228908,26,10,0,706.5406784492,0,0,0.0140678482192,0,0,0,1.7, 0, -1.8,0,0,364,364,364,1684,-100,-100,-100,100,0,0,0,67,,,,,,,0,107.78,706.5406784492,0,41,Motors_Started,
400,2023-10-12 21:23:04,40.0688976761339,-88.2095990055751,0,,,706.5406784492,0.656168,0,0.0122139767688,0.0317021335604,26,10,0,706.5406784492,0,0,0.0140678482192,0,0,0,1.7, 0, -1.8,0,0,364,364,364,1684,-100,-100,-100,100,0,0,0,67,,,,,,,0,107.78,706.5406784492,0,41,Motors_Started,
500,2023-10-12 21:23:04,40.0688976658329,-88.2095989937271,0,,,706.5406784492,0.656168,0,0.0127876316428,0.036708990676,26,10,0,706.5406784492,0,0,0.0140678482192,0,0,0,1.7, 0, -1.8,0,0,364,364,364,1684,-100,-100,-100,100,0,0,0,67,,,,,,,0,107.78,706.5406784492,0,41,Motors_Started,"Setting new Return-To-Home altitude to 100m (328 ft). Data Recorder File Index is 45. Setting new Maximum Flight Altitude to 120m (394 ft)"
600,2023-10-12 21:23:04,40.0688976585133,-88.2095989797539,0,,,706.5406784492,0.656168,0,0.0139146657996,0.0414370092,26,10,0,706.5406784492,0,0,0.0140678482192,0,0,0,1.7, 0, -1.8,0,0,590,694,474,1684,-66,-50,-83,100,0,0,0,67,,,,,,,0,107.78,706.5406784492,0,41,Motors_Started,
700,2023-10-12 21:23:04,40.0688976762574,-88.2095990374131,0,,,706.5406784492,0.656168,0,0.0200626974924,0.058788715792,26,10,0,706.5406784492,0,0,0.0200626974924,0,0,0,1.8, 0, -1.8,0,0,1015,1024,1024,1024,-1,0,0,0,0,0,0,67,,,,,,,0,107.78,706.5406784492,0,41,Motors_Started,
800,2023-10-12 21:23:04,40.068897676745,-88.2095990185763,0,,,706.5406784492,0.656168,0,0.0151864178088,0.064051183152,26,10,0,706.5406784492,0,0,0.0200626974924,0,0,0,1.8, 0, -1.8,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,67,,,,,,,0,107.78,706.5406784492,0,41,Motors_Started,
900,2023-10-12 21:23:04,40.0688976593177,-88.2095989949907,0,,,706.5406784492,0.656168,0,0.0150389440508,0.073205054836,26,10,0,706.5406784492,0,0,0.0200626974924,0,0,0,1.8, 0, -1.8,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,67,,,,,,,0,107.78,706.5406784492,0,41,Motors_Started,
