time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
415300,2023-10-12 21:49:28,40.068894154754,-88.2096942916114,0,Available with any HD 360 subscription,Available with any HD 360 subscription,706.38288415281,0.656168,0,0,0,26,10,21.2345,706.38288415281,0,0,0,0,0,0,3.6, -1.1, -1.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,40,,,,,,,0.225,109.76,706.38288415281,0,41,Motors_Started,"GEO: You are in a Warning Zone (Airport). Fly with caution."
415400,2023-10-12 21:49:29,40.0688941465371,-88.2096942884238,0,,,706.38288415281,0.656168,0,0.00312726059876,0.00312726059876,26,10,21.2345,706.38288415281,0,0,0.00312726059876,0,0,0,3.6, -1.1, -1.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,40,,,,,,,0.225,109.76,706.38288415281,0,41,Motors_Started,
415500,2023-10-12 21:49:29,40.0688941420006,-88.2096942849171,0,,,706.38288415281,0.656168,0,0.005014435856,0.0050502954372,26,10,21.2345,706.38288415281,0,0,0.005014435856,0,0,0,3.6, -1.1, -1.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,40,,,,,,,0.225,109.76,706.38288415281,0,41,Motors_Started,
415600,2023-10-12 21:49:29,40.0688941442836,-88.2096942818359,0,,,706.38288415281,0.656168,0,0.0046950132736,0.0062477692288,26,10,21.2345,706.38288415281,0,0,0.005014435856,0,0,0,3.6, -1.1, -1.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,40,,,,,,,0.225,109.76,706.38288415281,0,41,Motors_Started,
415700,2023-10-12 21:49:29,40.0688941442846,-88.2096942821018,0,,,706.38288415281,0.656168,0,0.0046519358444,0.006322014638,26,10,21.2345,706.38288415281,0,0,0.005014435856,0,0,0,3.6, -1.1, -1.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,40,,,,,,,0.225,109.76,706.38288415281,0,41,Motors_Started,
415800,2023-10-12 21:49:29,40.0688941439874,-88.20969428321,0,,,706.38288415281,0.656168,0,0.0045752626136,0.0066499017876,26,10,21.2345,706.38288415281,0,0,0.005014435856,0,0,0,3.6, -1.1, -1.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,40,,,,,,,0.225,109.76,706.38288415281,0,41,Motors_Started,
415900,2023-10-12 21:49:29,40.0688941713945,-88.2096942809375,0,,,706.38288415281,0.656168,0,0.006763287618,0.016669455914,26,10,21.2345,706.38288415281,0,0,0.006763287618,0,0,0,3.6, -1.1, -1.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,40,,,,,,,0.225,109.76,706.38288415281,0,41,Motors_Started,
416000,2023-10-12 21:49:29,40.06889417486,-88.2096942803023,0,,,706.38288415281,0.656168,0,0.00798638477,0.0179462276084,26,10,21.2345,706.38288415281,0,0,0.00798638477,0,0,0,3.6, -1.2, -1.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,40,,,,,,,0.225,109.76,706.38288415281,0,41,Motors_Started,
416100,2023-10-12 21:49:29,40.0688941725453,-88.2096942750605,0,,,706.38288415281,0.656168,0,0.0079680448744,0.019635991442,26,10,21.2345,706.38288415281,0,0,0.00798638477,0,0,0,3.7, -1.1, -1.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,40,,,,,,,0.225,109.76,706.38288415281,0,41,Motors_Started,
416200,2023-10-12 21:49:29,40.0688941718024,-88.2096942691974,0,,,706.38288415281,0.656168,0,0.0088235239044,0.021295276272,26,10,21.2345,706.38288415281,0,0,0.0088235239044,0,0,0,3.7, -1.1, -1.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,40,,,,,,,0.225,109.76,706.38288415281,0,41,Motors_Started,"Setting new Return-To-Home altitude to 100m (328 ft). Data Recorder File Index is 46. Setting new Maximum Flight Altitude to 120m (394 ft)"
416300,2023-10-12 21:49:30,40.0688941858207,-88.2096942723039,0,,,706.38288415281,0.656168,0,0.0113841539076,0.0264828748632,26,10,21.173,706.38288415281,0,0,0.0113841539076,0,0,0,3.8, -1, -1.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,40,,,,,,,3.379,109.76,706.38288415281,0,41,Motors_Started,
416400,2023-10-12 21:49:30,40.0688941895758,-88.2096942748618,0,,,706.38288415281,0.656168,0,0.01225229698,0.028027888036,26,10,21.173,706.38288415281,0,0,0.01225229698,0,0,0,3.7, -1.1, -1.4,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,40,,,,,,,3.379,109.76,706.38288415281,0,41,Motors_Started,
416500,2023-10-12 21:49:30,40.0688941731104,-88.2096942739606,0,,,706.38288415281,0.656168,0,0.007465879504,0.034040683504,26,10,21.173,706.38288415281,0,0,0.01225229698,0,0,0,3.6, -1.1, -1.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,40,,,,,,,3.379,109.76,706.38288415281,0,41,Motors_Started,
416600,2023-10-12 21:49:30,40.0688941605799,-88.209694274081,0,,,706.38288415281,0.656168,0,0.005464895188,0.038612534044,26,10,21.173,706.38288415281,0,0,0.01225229698,0,0,0,3.7, -1.2, -1.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,40,,,,,,,3.379,109.76,706.38288415281,0,41,Motors_Started,
416700,2023-10-12 21:49:30,40.0688941410441,-88.2096942709605,0,,,706.38288415281,0.656168,0,0.00915026276,0.045792980468,26,10,21.173,706.38288415281,0,0,0.01225229698,0,0,0,3.7, -1.1, -1.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,40,,,,,,,3.379,109.76,706.38288415281,0,41,Motors_Started,
416800,2023-10-12 21:49:30,40.0688941233482,-88.2096942695976,0,,,706.38288415281,0.656168,0,0.01469324194,0.05226050036,26,10,21.173,706.38288415281,0,0,0.01469324194,0,0,0,3.7, -1.2, -1.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,40,,,,,,,3.379,109.76,706.38288415281,0,41,Motors_Started,
416900,2023-10-12 21:49:30,40.0688941138015,-88.209694267994,0,,,706.38288415281,0.656168,0,0.0180371068764,0.055772311496,26,10,21.173,706.38288415281,0,0,0.0180371068764,0,0,0,3.7, -1.1, -1.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,40,,,,,,,3.379,109.76,706.38288415281,0,41,Motors_Started,
417000,2023-10-12 21:49:30,40.0688941050004,-88.2096942700958,0,,,706.38288415281,0.656168,0,0.0208322185144,0.059036747296,26,10,21.173,706.38288415281,0,0,0.0208322185144,0,0,0,3.7, -1.2, -1.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,40,,,,,,,3.379,109.76,706.38288415281,0,41,Motors_Started,
417100,2023-10-12 21:49:30,40.0688941079913,-88.2096942633651,0,,,706.38288415281,0.656168,0,0.020498360236,0.061209647628,26,10,21.173,706.38288415281,0,0,0.0208322185144,0,0,0,3.7, -1.2, -1.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,40,,,,,,,3.379,109.76,706.38288415281,0,41,Motors_Started,
417200,2023-10-12 21:49:30,40.0688941076812,-88.2096942543341,0,,,706.38288415281,0.656168,0,0.021755742166,0.063733925924,26,10,21.173,706.38288415281,0,0,0.021755742166,0,0,0,3.7, -1.1, -1.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,40,,,,,,,3.379,109.76,706.38288415281,0,41,Motors_Started,
417300,2023-10-12 21:49:31,40.0688941274049,-88.209694232866,0,,,706.38288415281,0.656168,0,0.0205386489512,0.073099411788,26,10,21.173,706.38288415281,0,0,0.021755742166,0,0,0,3.7, -1, -1.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,40,,,,,,,3.379,109.76,706.38288415281,0,11,AutoTakeoff,
