time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
0,2023-10-12 22:11:12,40.0688928081713,-88.2096907151102,0,Available with any HD 360 subscription,Available with any HD 360 subscription,706.38288415281,0.656168,0,0,0,24,10,0,706.38288415281,0,0,0,0,0,0,7.4, -1, -1.6,0,0,364,364,364,1684,-100,-100,-100,100,0,0,0,37,,,,,,,0,109.76,706.38288415281,0,6,P-GPS,"GEO: You are in a Warning Zone (Airport). Fly with caution."
100,2023-10-12 22:11:12,40.0688927559612,-88.2096907688008,0,,,706.38288415281,0.656168,0,0.0242401254476,0.0242401254476,24,10,0,706.38288415281,0,0,0.0242401254476,0,0,0,7.4, -1, -1.6,0,0,364,364,364,1684,-100,-100,-100,100,0,0,0,37,,,,,,,0,109.76,706.38288415281,0,41,Motors_Started,
200,2023-10-12 22:11:13,40.068892767962,-88.209690753024,0,,,706.38288415281,0.656168,0,0.018090879844,0.0304510180348,24,10,0,706.38288415281,0,0,0.0242401254476,0,0,0,7.4, -1, -1.6,0,0,364,364,364,1684,-100,-100,-100,100,0,0,0,37,,,,,,,0,109.76,706.38288415281,0,41,Motors_Started,
300,2023-10-12 22:11:13,40.0688927750915,-88.2096907412776,0,,,706.38288415281,0.656168,0,0.0141083009764,0.034637140216,24,10,0,706.38288415281,0,0,0.0242401254476,0,0,0,7.4, -1, -1.6,0,0,364,364,364,1684,-100,-100,-100,100,0,0,0,37,,,,,,,0,109.76,706.38288415281,0,41,Motors_Started,
400,2023-10-12 22:11:13,40.0688927829453,-88.2096907293789,0,,,706.38288415281,0.656168,0,0.0100289373288,0.039024279464,24,10,0,706.38288415281,0,0,0.0242401254476,0,0,0,7.4, -1, -1.6,0,0,364,364,364,1684,-100,-100,-100,100,0,0,0,37,,,,,,,0,109.76,706.38288415281,0,41,Motors_Started,
500,2023-10-12 22:11:13,40.0688927194239,-88.2096908028312,0,,,706.38288415281,0.656168,0,0.040599410748,0.069971130848,24,10,0,706.38288415281,0,0,0.040599410748,0,0,0,7.4, -1, -1.6,0,0,364,364,364,1684,-100,-100,-100,100,0,0,0,37,,,,,,,0,109.76,706.38288415281,0,41,Motors_Started,
600,2023-10-12 22:11:13,40.0688927313279,-88.2096907877359,0,,,706.38288415281,0.656168,0,0.034600722892,0.076023296396,24,10,0,706.38288415281,0,0,0.040599410748,0,0,0,7.4, -1, -1.6,0,0,364,364,364,1684,-100,-100,-100,100,0,0,0,37,,,,,,,0,109.76,706.38288415281,0,41,Motors_Started,
700,2023-10-12 22:11:13,40.0688927498315,-88.2096907643731,0,,,706.38288415281,0.656168,0,0.0253426517296,0.085410763888,24,10,0,706.38288415281,0,0,0.040599410748,0,0,0,7.4, -1, -1.6,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,37,,,,,,,0,109.76,706.38288415281,0,41,Motors_Started,
800,2023-10-12 22:11:13,40.0688927058373,-88.2096908139808,0,,,706.38288415281,0.656168,0,0.04643372852,0.106612208136,24,10,0,706.38288415281,0,0,0.04643372852,0,0,0,7.4, -1, -1.6,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,37,,,,,,,0,109.76,706.38288415281,0,41,Motors_Started,
900,2023-10-12 22:11:13,40.0688927162942,-88.2096907977617,0,,,706.38288415281,0.656168,0,0.040696851696,0.112533468168,24,10,0,706.38288415281,0,0,0.04643372852,0,0,0,7.3, -1, -1.6,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,37,,,,,,,0,109.76,706.38288415281,0,41,Motors_Started,
