time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
284300,2023-10-10 22:02:47,40.0688851265075,-88.2096436146481,0,Available with any HD 360 subscription,Available with any HD 360 subscription,706.45372142542,0.656168,0,0,0,22,10,0,706.45372142542,0,0,0,0,0,0,179.6, -0.9, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,71,,,,,,,0,88.34,706.45372142542,0,41,Motors_Started,"GEO: You are in a Warning Zone (Airport). Fly with caution."
284400,2023-10-10 22:02:47,40.0688851287159,-88.2096436137078,0,,,706.45372142542,0.656168,0,0.00084741144444,0.00084741144444,22,10,0,706.45372142542,0,0,0.00084741144444,0,0,0,179.6, -0.9, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,71,,,,,,,0,88.34,706.45372142542,0,41,Motors_Started,
284500,2023-10-10 22:02:47,40.0688851324417,-88.2096436073717,0,,,706.45372142542,0.656168,0,0.0029690289664,0.00307845154208,22,10,0,706.45372142542,0,0,0.0029690289664,0,0,0,179.6, -0.9, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,71,,,,,,,0,88.34,706.45372142542,0,41,Motors_Started,
284600,2023-10-10 22:02:47,40.0688851424721,-88.2096436065881,0,,,706.45372142542,0.656168,0,0.0062442915384,0.0067445540216,22,10,0,706.45372142542,0,0,0.0062442915384,0,0,0,179.6, -0.9, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,71,,,,,,,0,88.34,706.45372142542,0,41,Motors_Started,
284700,2023-10-10 22:02:47,40.0688851495038,-88.2096436055806,0,,,706.45372142542,0.656168,0,0.0087638126164,0.0093254268076,22,10,0,706.45372142542,0,0,0.0087638126164,0,0,0,179.6, -0.9, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,71,,,,,,,0,88.34,706.45372142542,0,41,Motors_Started,
284800,2023-10-10 22:02:47,40.0688851553448,-88.2096436036104,0,,,706.45372142542,0.656168,0,0.0109633205608,0.0115263783216,22,10,0,706.45372142542,0,0,0.0109633205608,0,0,0,179.6, -0.9, -1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,71,,,,,,,0,88.34,706.45372142542,0,41,Motors_Started,
284900,2023-10-10 22:02:48,40.0688851550616,-88.2096435971848,0,,,706.45372142542,0.656168,0,0.0115024938064,0.0133234584316,22,10,0,706.45372142542,0,0,0.0115024938064,0,0,0,179.6, -0.9, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,71,,,,,,,0,88.34,706.45372142542,0,41,Motors_Started,
285000,2023-10-10 22:02:48,40.0688851557349,-88.2096435945205,0,,,706.45372142542,0.656168,0,0.01205380616,0.0141068574068,22,10,0,706.45372142542,0,0,0.01205380616,0,0,0,179.6, -0.8, -1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,71,,,,,,,0,88.34,706.45372142542,0,41,Motors_Started,
285100,2023-10-10 22:02:48,40.0688851551024,-88.209643603991,0,,,706.45372142542,0.656168,0,0.0108488520532,0.0167611225836,22,10,0,706.45372142542,0,0,0.01205380616,0,0,0,179.6, -0.9, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,71,,,,,,,0,88.34,706.45372142542,0,41,Motors_Started,
285200,2023-10-10 22:02:48,40.0688851574337,-88.2096436118495,0,,,706.45372142542,0.656168,0,0.0113104006244,0.0191143706904,22,10,0,706.45372142542,0,0,0.01205380616,0,0,0,179.6, -0.9, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,71,,,,,,,0,88.34,706.45372142542,0,41,Motors_Started,"Home Point recorded. Return-to-Home Altitude:100.0 m"
285300,2023-10-10 22:02:48,40.068885151601,-88.2096436285963,0,,,706.45372142542,0.656168,0,0.0099492457252,0.0242517068128,22,10,0,706.45372142542,0,0,0.01205380616,0,0,0,179.6, -0.9, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,71,,,,,,,0,88.34,706.45372142542,0,41,Motors_Started,
285400,2023-10-10 22:02:48,40.0688851459274,-88.2096436282605,0,,,706.45372142542,0.656168,0,0.008040354588,0.02632381974,22,10,0,706.45372142542,0,0,0.01205380616,0,0,0,179.5, -1, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,71,,,,,,,0,88.34,706.45372142542,0,41,Motors_Started,
