time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
117400,2023-10-10 22:28:16,40.0688687918936,-88.2096654498154,0,Available with any HD 360 subscription,Available with any HD 360 subscription,706.40956722453,0.656168,0,0,0,23,10,0,706.40956722453,0,0,0,0,0,0,179.5, -0.1, 0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,53,,,,,,,0,86,706.40956722453,0,41,Motors_Started,"GEO: You are in a Warning Zone (Airport). Fly with caution."
117500,2023-10-10 22:28:16,40.0688687956137,-88.209665453101,0,,,706.40956722453,0.656168,0,0.00163821855636,0.00163821855636,23,10,0,706.40956722453,0,0,0.00163821855636,0,0,0,179.5, -0.1, 0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,53,,,,,,,0,86,706.40956722453,0,41,Motors_Started,
117600,2023-10-10 22:28:16,40.0688687767454,-88.20966543027,0,,,706.40956722453,0.656168,0,0.007767060616,0.0110204399852,23,10,0,706.40956722453,0,0,0.007767060616,0,0,0,179.5, -0.1, 0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,53,,,,,,,0,86,706.40956722453,0,41,Motors_Started,"Setting new Return-To-Home altitude to 100m (328 ft). Data Recorder File Index is 39. Setting new Maximum Flight Altitude to 120m (394 ft)"
117700,2023-10-10 22:28:16,40.0688687751755,-88.2096654271748,0,,,706.40956722453,0.656168,0,0.0075658138904,0.012057251042,23,10,0,706.40956722453,0,0,0.007767060616,0,0,0,179.5, -0.1, 0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,53,,,,,,,0,86,706.40956722453,0,41,Motors_Started,"Home Point recorded. Return-to-Home Altitude:100.0 m"
117800,2023-10-10 22:28:16,40.0688687714426,-88.209665427964,0,,,706.40956722453,0.656168,0,0.0084084320276,0.0134369098788,23,10,0,706.40956722453,0,0,0.0084084320276,0,0,0,179.5, -0.1, 0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,53,,,,,,,0,86,706.40956722453,0,41,Motors_Started,
117900,2023-10-10 22:28:16,40.0688687540092,-88.2096654248743,0,,,706.40956722453,0.656168,0,0.0142766080684,0.0198557092968,23,10,21.682,706.40956722453,0,0,0.0142766080684,0,0,0,179.5, -0.1, 0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,52,,,,,,,0.375,86,706.40956722453,0,41,Motors_Started,
118000,2023-10-10 22:28:17,40.0688687582669,-88.2096654344008,0,,,706.40956722453,0.656168,0,0.0118490161272,0.0229359587392,23,10,21.682,706.40956722453,0,0,0.0142766080684,0,0,0,179.5, -0.1, 0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,52,,,,,,,0.375,86,706.40956722453,0,41,Motors_Started,
118100,2023-10-10 22:28:17,40.0688687640987,-88.2096654417023,0,,,706.40956722453,0.656168,0,0.0093030514788,0.025882710802,23,10,21.682,706.40956722453,0,0,0.0142766080684,0,0,0,179.5, -0.1, 0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,52,,,,,,,0.375,86,706.40956722453,0,41,Motors_Started,
118200,2023-10-10 22:28:17,40.0688687666559,-88.2096654375688,0,,,706.40956722453,0.656168,0,0.008664042272,0.0273667659676,23,10,21.682,706.40956722453,0,0,0.0142766080684,0,0,0,179.5, -0.1, 0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,52,,,,,,,0.375,86,706.40956722453,0,41,Motors_Started,
118300,2023-10-10 22:28:17,40.0688687611582,-88.2096654192128,0,,,706.40956722453,0.656168,0,0.0128686355824,0.032870407876,23,10,21.682,706.40956722453,0,0,0.0142766080684,0,0,0,179.5, -0.1, 0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,52,,,,,,,0.375,86,706.40956722453,0,41,Motors_Started,
118400,2023-10-10 22:28:17,40.0688687698513,-88.2096654199376,0,,,706.40956722453,0.656168,0,0.010368438652,0.036048557584,23,10,21.682,706.40956722453,0,0,0.0142766080684,0,0,0,179.4, -0.1, 0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,52,,,,,,,0.375,86,706.40956722453,0,41,Motors_Started,
118500,2023-10-10 22:28:17,40.0688687808103,-88.2096654203798,0,,,706.40956722453,0.656168,0,0.00806184409,0.040048885796,23,10,21.682,706.40956722453,0,0,0.0142766080684,0,0,0,179.5, -0.1, 0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,52,,,,,,,0.375,86,706.40956722453,0,41,Motors_Started,
