time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
0,2023-10-10 21:37:53,40.0688717992478,-88.2096728735593,0,Available with any HD 360 subscription,Available with any HD 360 subscription,706.40956722453,0.656168,0,0,0,24,10,0,706.40956722453,0,0,0,0,0,0,276.7, -1.7, -2.6,0,0,364,364,364,1684,-100,-100,-100,100,0,0,0,90,,,,,,,0,86.9,706.40956722453,0,41,Motors_Started,"GEO: You are in a Warning Zone (Airport). Fly with caution.. Setting new Return-To-Home altitude to 100m (328 ft). Data Recorder File Index is 34. Setting new Maximum Flight Altitude to 120m (394 ft)"
100,2023-10-10 21:37:53,40.068871814727,-88.2096728707586,0,,,706.40956722453,0.656168,0,0.0057014765604,0.0057014765604,24,10,0,706.40956722453,0,0,0.0057014765604,0,0,0,276.7, -1.7, -2.6,0,0,364,364,364,1684,-100,-100,-100,100,0,0,0,90,,,,,,,0,86.9,706.40956722453,0,41,Motors_Started,
200,2023-10-10 21:37:53,40.0688718272894,-88.209672866511,0,,,706.40956722453,0.656168,0,0.0104185042704,0.0104357942972,24,10,0,706.40956722453,0,0,0.0104185042704,0,0,0,276.7, -1.7, -2.6,0,0,364,364,364,1684,-100,-100,-100,100,0,0,0,90,,,,,,,0,86.9,706.40956722453,0,41,Motors_Started,
300,2023-10-10 21:37:54,40.0688718373458,-88.2096728595656,0,,,706.40956722453,0.656168,0,0.0144387471812,0.0145858272384,24,10,0,706.40956722453,0,0,0.0144387471812,0,0,0,276.7, -1.7, -2.6,0,0,364,364,364,1684,-100,-100,-100,100,0,0,0,90,,,,,,,0,86.9,706.40956722453,0,41,Motors_Started,
400,2023-10-10 21:37:54,40.0688718253933,-88.2096728690867,0,,,706.40956722453,0.656168,0,0.009620571174,0.0196931108664,24,10,0,706.40956722453,0,0,0.0144387471812,0,0,0,276.7, -1.7, -2.6,0,0,364,364,364,1684,-100,-100,-100,100,0,0,0,90,,,,,,,0,86.9,706.40956722453,0,41,Motors_Started,
500,2023-10-10 21:37:54,40.0688718327172,-88.2096728941239,0,,,706.40956722453,0.656168,0,0.0134938652612,0.0271770349904,24,10,0,706.40956722453,0,0,0.0144387471812,0,0,0,276.7, -1.7, -2.6,0,0,364,364,364,1684,-100,-100,-100,100,0,0,0,90,,,,,,,0,86.9,706.40956722453,0,41,Motors_Started,
600,2023-10-10 21:37:54,40.0688718363607,-88.2096729209744,0,,,706.40956722453,0.656168,0,0.0189370740968,0.034791011612,24,10,0,706.40956722453,0,0,0.0189370740968,0,0,0,276.7, -1.7, -2.6,0,0,364,364,364,1684,-100,-100,-100,100,0,0,0,90,,,,,,,0,86.9,706.40956722453,0,41,Motors_Started,
700,2023-10-10 21:37:54,40.0688717990793,-88.2096729864544,0,,,706.40956722453,0.656168,0,0.0315213920848,0.057578413916,24,10,0,706.40956722453,0,0,0.0315213920848,0,0,0,276.7, -1.7, -2.6,0,0,364,364,364,1684,-100,-100,-100,100,0,0,0,90,,,,,,,0,86.9,706.40956722453,0,41,Motors_Started,
800,2023-10-10 21:37:54,40.0688718093737,-88.2096729953235,0,,,706.40956722453,0.656168,0,0.03419783574,0.062077101724,24,10,0,706.40956722453,0,0,0.03419783574,0,0,0,276.7, -1.6, -2.6,0,0,364,364,364,1684,-100,-100,-100,100,0,0,0,90,,,,,,,0,86.9,706.40956722453,0,41,Motors_Started,
900,2023-10-10 21:37:54,40.0688718250023,-88.2096729960848,0,,,706.40956722453,0.656168,0,0.03547736334,0.067783138652,24,10,0,706.40956722453,0,0,0.03547736334,0,0,0,276.7, -1.7, -2.6,0,0,364,364,364,1684,-100,-100,-100,100,0,0,0,90,,,,,,,0,86.9,706.40956722453,0,41,Motors_Started,
1000,2023-10-10 21:37:54,40.0688718386192,-88.2096729927882,0,,,706.40956722453,0.656168,0,0.036256890924,0.072835960336,24,10,24.1305,706.40956722453,0,0,0.036256890924,0,0,0,276.8, -1.5, -2.6,0,0,881,1024,1024,1024,-22,0,0,0,0,0,0,90,,,,,,,4.891,86.9,706.40956722453,0,41,Motors_Started,
1100,2023-10-10 21:37:54,40.0688718063485,-88.2096730123785,0,,,706.40956722453,0.656168,0,0.038846129852,0.085818244216,24,10,24.1305,706.40956722453,0,0,0.038846129852,0,0,0,276.7, -1.6, -2.6,0,0,881,1024,1024,1024,-22,0,0,0,0,0,0,90,,,,,,,4.891,86.9,706.40956722453,0,41,Motors_Started,
1200,2023-10-10 21:37:55,40.0688718165348,-88.2096730126662,0,,,706.40956722453,0.656168,0,0.03934875454,0.08953576402,24,10,24.1305,706.40956722453,0,0,0.03934875454,0,0,0,276.6, -1.6, -2.6,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,90,,,,,,,4.891,86.9,706.40956722453,0,41,Motors_Started,
1300,2023-10-10 21:37:55,40.0688718340662,-88.2096730137158,0,,,706.40956722453,0.656168,0,0.04114337402,0.095938651364,24,10,24.1305,706.40956722453,0,0,0.04114337402,0,0,0,276.5, -1.6, -2.6,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,90,,,,,,,4.891,86.9,706.40956722453,0,41,Motors_Started,
1400,2023-10-10 21:37:55,40.0688718014886,-88.2096730220935,0,,,706.40956722453,0.656168,0,0.041479988204,0.108052496896,24,10,24.1305,706.40956722453,0,0,0.041479988204,0,0,0,276.6, -1.6, -2.6,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,90,,,,,,,4.891,86.9,706.40956722453,0,41,Motors_Started,
1500,2023-10-10 21:37:55,40.0688717958648,-88.2096730165859,0,,,706.40956722453,0.656168,0,0.039953413352,0.11061680144,24,10,24.1305,706.40956722453,0,0,0.041479988204,0,0,0,276.6, -1.6, -2.6,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,90,,,,,,,4.891,86.9,706.40956722453,0,41,Motors_Started,
1600,2023-10-10 21:37:55,40.0688717874693,-88.2096730129518,0,,,706.40956722453,0.656168,0,0.039156169232,0.11384350758,24,10,24.1305,706.40956722453,0,0,0.041479988204,0,0,0,276.6, -1.6, -2.6,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,90,,,,,,,4.891,86.9,706.40956722453,0,41,Motors_Started,
1700,2023-10-10 21:37:55,40.0688717896747,-88.2096730037236,0,,,706.40956722453,0.656168,0,0.036510499856,0.116542982732,24,10,24.1305,706.40956722453,0,0,0.041479988204,0,0,0,276.6, -1.6, -2.6,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,90,,,,,,,4.891,86.9,706.40956722453,0,41,Motors_Started,
1800,2023-10-10 21:37:55,40.0688717671742,-88.2096730049076,0,,,706.40956722453,0.656168,0,0.038495408056,0.12475886226,24,10,24.1305,706.40956722453,0,0,0.041479988204,0,0,0,276.5, -1.6, -2.6,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,90,,,,,,,4.891,86.9,706.40956722453,0,41,Motors_Started,
1900,2023-10-10 21:37:55,40.0688717740728,-88.2096730023208,0,,,706.40956722453,0.656168,0,0.0371063004,0.127377300664,24,10,24.1305,706.40956722453,0,0,0.041479988204,0,0,0,276.5, -1.6, -2.6,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,90,,,,,,,4.891,86.9,706.40956722453,0,41,Motors_Started,
2000,2023-10-10 21:37:55,40.0688717804964,-88.2096730012278,0,,,706.40956722453,0.656168,0,0.036296589088,0.1297408178,24,10,24.187,706.40956722453,0,0,0.041479988204,0,0,0,276.6, -1.6, -2.6,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,90,,,,,,,1.466,86.9,706.40956722453,0,10,Assisted_Takeoff,
2100,2023-10-10 21:37:55,40.0688717533804,-88.2096730029447,0,,,706.40956722453,0.656168,0,0.039813321484,0.13964567376,24,10,24.187,706.40956722453,0,0,0.041479988204,0,0,0,276.6, -1.6, -2.6,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,90,,,,,,,1.466,86.9,706.40956722453,0,10,Assisted_Takeoff,
2200,2023-10-10 21:37:56,40.0688717543841,-88.2096729967901,0,,,706.40956722453,0.656168,0,0.03810203534,0.14140256358,24,10,24.187,706.40956722453,0,0,0.041479988204,0,0,0,276.6, -1.6, -2.6,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,90,,,,,,,1.466,86.9,706.40956722453,0,10,Assisted_Takeoff,
2300,2023-10-10 21:37:56,40.0688717512122,-88.2096729898933,0,,,706.40956722453,0.656168,0,0.03690780958,0.143649282812,24,10,24.187,706.40956722453,0,0,0.041479988204,0,0,0,276.5, -1.6, -2.6,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,90,,,,,,,1.466,86.9,706.40956722453,0,10,Assisted_Takeoff,
2400,2023-10-10 21:37:56,40.0688717574883,-88.2096729847503,0,,,706.40956722453,0.656168,0,0.034582678272,0.146352038804,24,10,24.187,706.40956722453,0,0,0.041479988204,0,0,0,276.5, -1.6, -2.6,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,90,,,,,,,1.466,86.9,706.40956722453,0,10,Assisted_Takeoff,
2500,2023-10-10 21:37:56,40.0688717379074,-88.2096730155354,0,,,706.40956722453,0.656168,0,0.045522311168,0.157528876432,24,10,24.187,706.40956722453,0,0,0.045522311168,0,0,0,276.6, -1.6, -2.6,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,90,,,,,,,1.466,86.9,706.40956722453,0,10,Assisted_Takeoff,
2600,2023-10-10 21:37:56,40.0688717498123,-88.2096730274954,0,,,706.40956722453,0.656168,0,0.046611550048,0.163007551148,24,10,24.187,706.40956722453,0,0,0.046611550048,0,0,0,276.6, -1.6, -2.6,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,90,,,,,,,1.466,86.9,706.40956722453,0,10,Assisted_Takeoff,
2700,2023-10-10 21:37:56,40.0688717674672,-88.2096730349248,0,,,706.40956722453,0.656168,0,0.046522639284,0.169774939816,24,10,24.187,706.40956722453,0,0,0.046611550048,0,0,0,276.5, -1.6, -2.6,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,90,,,,,,,1.466,86.9,706.40956722453,0,10,Assisted_Takeoff,
2800,2023-10-10 21:37:56,40.0688717635251,-88.209673043065,0,,,706.40956722453,0.656168,0,0.049089240416,0.172464572448,24,10,24.187,706.40956722453,0,0,0.049089240416,0,0,0,276.5, -1.6, -2.6,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,90,,,,,,,1.466,86.9,706.40956722453,0,10,Assisted_Takeoff,
2900,2023-10-10 21:37:56,40.0688717743782,-88.209673042114,0,,,706.40956722453,0.656168,0,0.047928807308,0.176433076512,24,10,24.187,706.40956722453,0,0,0.049089240416,0,0,0,276.5, -1.6, -2.6,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,90,,,,,,,1.466,86.9,706.40956722453,0,10,Assisted_Takeoff,
3000,2023-10-10 21:37:56,40.0688717828591,-88.2096730402317,0,,,706.40956722453,0.656168,0,0.046918964756,0.17957185614,24,10,24.187,706.40956722453,0,0,0.049089240416,0,0,0,276.5, -1.6, -2.7,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,90,,,,,,,1.466,86.9,706.40956722453,0,10,Assisted_Takeoff,
3100,2023-10-10 21:37:56,40.0688717917963,-88.2096730406437,0,,,706.40956722453,0.656168,0,0.04673064454,0.182834323436,24,10,24.187,706.40956722453,0,0,0.049089240416,0,0,0,276.5, -1.6, -2.7,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,90,,,,,,,1.466,86.9,706.40956722453,0,10,Assisted_Takeoff,
3200,2023-10-10 21:37:57,40.0688717810305,-88.2096730458083,0,,,706.40956722453,0.656168,0,0.048550526488,0.187018706772,24,10,24.187,706.40956722453,0,0,0.049089240416,0,0,0,276.5, -1.6, -2.7,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,90,,,,,,,1.466,86.9,706.40956722453,0,10,Assisted_Takeoff,
3300,2023-10-10 21:37:57,40.0688717893063,-88.2096730483345,0,,,706.40956722453,0.656168,0,0.048933400516,0.190119428656,24,10,24.188,706.40956722453,0,0,0.049089240416,0,0,0,276.5, -1.6, -2.7,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,90,,,,,,,1.032,86.9,706.40956722453,0,10,Assisted_Takeoff,
3400,2023-10-10 21:37:57,40.0688717980154,-88.2096730481415,0,,,706.40956722453,0.656168,0,0.048747048804,0.19329725028,24,10,24.188,706.40956722453,0,0,0.049089240416,0,0,0,276.5, -1.6, -2.7,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,90,,,,,,,1.032,86.9,706.40956722453,0,10,Assisted_Takeoff,
3500,2023-10-10 21:37:57,40.0688717604195,-88.2096730471586,0,,,706.40956722453,0.656168,0,0.050498361196,0.207017066992,24,10,24.188,706.40956722453,0,0,0.050498361196,0,0,0,276.5, -1.6, -2.6,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,90,,,,,,,1.032,86.9,706.40956722453,0,10,Assisted_Takeoff,
3600,2023-10-10 21:37:57,40.0688717552983,-88.2096730393129,0,,,706.40956722453,0.656168,0,0.048979004192,0.209896004092,24,10,24.188,706.40956722453,0,0,0.050498361196,0,0,0,276.5, -1.6, -2.6,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,90,,,,,,,1.032,86.9,706.40956722453,0,10,Assisted_Takeoff,
3700,2023-10-10 21:37:57,40.0688717539554,-88.2096730247,0,,,706.40956722453,0.656168,0,0.04531988334,0.214005584276,24,10,24.188,706.40956722453,0,0,0.050498361196,0,0,0,276.5, -1.6, -2.6,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,90,,,,,,,1.032,86.9,706.40956722453,0,10,Assisted_Takeoff,
3800,2023-10-10 21:37:57,40.0688717583403,-88.2096730122896,0,,,706.40956722453,0.656168,0,0.0415108281,0.217822185448,24,10,24.188,706.40956722453,0,0,0.050498361196,0,0,0,276.5, -1.6, -2.6,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,90,,,,,,,1.032,86.9,706.40956722453,0,10,Assisted_Takeoff,
